Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
35	9	Re5	D5	327	327	1	16	208	95	96		2.6
36	9	Re5	D5	327	327	1	16	208	95	96		2.65
37	9	Do5	C5	318	318	1	16	208	95	96		2.7
38	9	Re5	D5	327	327	1	4	833	95	96		2.9
39	9	Mi5	E5	336	336	1	8	417	95	96		3
40	53			0	0	0	0	0	0	0		3
41	9	Do5	C5	318	318	1	4	833	95	96		3.2
42	9	Sol5	G5	349	349	1	8	417	95	96		3.3
43	9	Fa5	F5	340	340	1	4	833	95	96		3.5
44	9	Mi5	E5	336	336	1	4	833	95	96		3.7
45	10	Re5	D5	327	327	1	4	833	95	96		3.9
46	8	Fa5	F5	340	340	0	0	0	95	96		3.9
47	9	Mi5	E5	336	336	1	16	208	95	96		3.95
48	9	Re5	D5	327	327	1	16	208	95	96		4
49	9	Do5	C5	318	318	1	4	833	95	96		4.2
50	9	Si4b2	B4b1	312	313	1	8	417	95	96		4.3
51	9	Re5	D5	327	327	1	16	208	95	96		4.35
52	9	Do5	C5	318	318	1	16	208	95	96		4.4
53	9	Mi5	E5	336	336	1	16	208	95	96		4.45
54	9	Re5	D5	327	327	1	16	208	95	96		4.5
55	9	Do5	C5	318	318	1	16	208	95	96		4.55
56	9	La4	A4	305	305	1	16	208	95	96		4.6
57	9	Si4b2	B4b1	312	313	1	16	208	95	96		4.65
58	9	Sol4	G4	296	296	1	16	208	95	96		4.7
59	9	La4	A4	305	305	1	16	208	95	96		4.75
60	9	Si4b2	B4b1	312	313	1	16	208	95	96		4.8
61	9	Do5	C5	318	318	1	16	208	95	96		4.85
62	9	Re5	D5	327	327	1	16	208	95	96		4.9
63	9	Mi5	E5	336	336	1	16	208	95	96		4.95
64	9	Sol5	G5	349	349	1	16	208	95	96		5
65	53			0	0	0	0	0	0	0		5
66	9	Fa5	F5	340	340	1	4	833	95	96		5.2
67	9	Mi5	E5	336	336	1	8	417	95	96	TESLİM 	5.3
68	9	Fa5	F5	340	340	1	16	208	95	96		5.35
69	9	Sol5	G5	349	349	1	16	208	95	96		5.4
70	9	Fa5	F5	340	340	1	16	208	95	96		5.45
71	9	Mi5	E5	336	336	1	16	208	95	96		5.5
72	9	Fa5	F5	340	340	1	8	417	95	96		5.6
73	9	Sol5	G5	349	349	1	16	208	95	96		5.65
74	9	La5	A5	358	358	1	16	208	95	96		5.7
75	9	Sol5	G5	349	349	1	16	208	95	96		5.75
76	9	Fa5	F5	340	340	1	16	208	95	96		5.8
77	9	Mi5	E5	336	336	1	8	417	95	96		5.9
78	9			-1	-1	1	8	417	100	0		6
79	53			0	0	0	0	0	0	0		6
80	9	Mi5	E5	336	336	1	4	833	95	96		6.2
81	9	Re5	D5	327	327	1	8	417	95	96		6.3
82	9	Mi5	E5	336	336	1	16	208	95	96		6.35
83	9	Fa5	F5	340	340	1	16	208	95	96		6.4
84	9	Mi5	E5	336	336	1	16	208	95	96		6.45
85	9	Re5	D5	327	327	1	16	208	95	96		6.5
86	9	Mi5	E5	336	336	1	8	417	95	96		6.6
87	9	Fa5	F5	340	340	1	16	208	95	96		6.65
88	9	Sol5	G5	349	349	1	16	208	95	96		6.7
89	9	Fa5	F5	340	340	1	16	208	95	96		6.75
90	9	Mi5	E5	336	336	1	16	208	95	96		6.8
91	9	Re5	D5	327	327	1	8	417	95	96		6.9
92	9			-1	-1	1	8	417	100	0		7
93	53			0	0	0	0	0	0	0		7
94	9	Fa5	F5	340	340	1	16	208	95	96		7.05
95	9	Mi5	E5	336	336	1	16	208	95	96		7.1
96	9	Re5	D5	327	327	1	8	417	95	96		7.2
97	9	Do5	C5	318	318	1	16	208	95	96		7.25
98	9	Si4b2	B4b1	312	313	1	16	208	95	96		7.3
99	9	La4	A4	305	305	1	16	208	95	96		7.35
100	9	Si4b2	B4b1	312	313	1	16	208	95	96		7.4
101	9	La4	A4	305	305	1	16	208	95	96		7.45
102	9	Sol4	G4	296	296	1	16	208	95	96		7.5
103	9	Si4b2	B4b1	312	313	1	16	208	95	96		7.55
104	9	Do5	C5	318	318	1	16	208	95	96		7.6
105	9	Si4b2	B4b1	312	313	1	16	208	95	96		7.65
106	9	Do5	C5	318	318	1	16	208	95	96		7.7
107	9	Re5	D5	327	327	1	4	833	95	96		7.9
108	9	Mi5	E5	336	336	1	16	208	95	96		7.95
109	9	Sol5	G5	349	349	1	16	208	95	96		8
110	53			0	0	0	0	0	0	0		8
111	9	Fa5	F5	340	340	1	4	833	95	96		8.2
112	9	Mi5	E5	336	336	1	8	417	95	96		8.3
113	9	Fa5	F5	340	340	1	16	208	95	96		8.35
114	9	Sol5	G5	349	349	1	16	208	95	96		8.4
115	9	Fa5	F5	340	340	1	16	208	95	96		8.45
116	9	Mi5	E5	336	336	1	16	208	95	96		8.5
117	9	Fa5	F5	340	340	1	8	417	95	96		8.6
118	9	Sol5	G5	349	349	1	16	208	95	96		8.65
119	9	La5	A5	358	358	1	16	208	95	96		8.7
120	9	Sol5	G5	349	349	1	16	208	95	96		8.75
121	9	Fa5	F5	340	340	1	16	208	95	96		8.8
122	9	Mi5	E5	336	336	1	8	417	95	96		8.9
123	9			-1	-1	1	8	417	100	0		9
124	53			0	0	0	0	0	0	0		9
125	9	Mi5	E5	336	336	1	4	833	95	96		9.2
126	9	Re5	D5	327	327	1	8	417	95	96		9.3
127	9	Mi5	E5	336	336	1	16	208	95	96		9.35
128	9	Fa5	F5	340	340	1	16	208	95	96		9.4
129	9	Mi5	E5	336	336	1	16	208	95	96		9.45
130	9	Re5	D5	327	327	1	16	208	95	96		9.5
131	9	Mi5	E5	336	336	1	8	417	95	96		9.6
132	9	Fa5	F5	340	340	1	16	208	95	96		9.65
133	9	Sol5	G5	349	349	1	16	208	95	96		9.7
134	9	Fa5	F5	340	340	1	16	208	95	96		9.75
135	9	Mi5	E5	336	336	1	16	208	95	96		9.8
136	9	Re5	D5	327	327	1	8	417	95	96		9.9
137	9			-1	-1	1	8	417	100	0		10
138	53			0	0	0	0	0	0	0		10
139	9	Fa5	F5	340	340	1	16	208	95	96		10.05
140	9	Mi5	E5	336	336	1	16	208	95	96		10.1
141	9	Re5	D5	327	327	1	8	417	95	96		10.2
142	9	Do5	C5	318	318	1	16	208	95	96		10.25
143	9	Si4b2	B4b1	312	313	1	16	208	95	96		10.3
144	9	La4	A4	305	305	1	16	208	95	96		10.35
145	9	Si4b2	B4b1	312	313	1	16	208	95	96		10.4
146	9	La4	A4	305	305	1	16	208	95	96		10.45
147	9	Sol4	G4	296	296	1	16	208	95	96		10.5
148	9	Si4b2	B4b1	312	313	1	16	208	95	96		10.55
149	9	Do5	C5	318	318	1	16	208	95	96		10.6
150	9	Si4b2	B4b1	312	313	1	16	208	95	96		10.65
151	9	Do5	C5	318	318	1	16	208	95	96		10.7
152	9	Re5	D5	327	327	1	4	833	95	96		10.9
153	9	Mi5	E5	336	336	1	8	417	95	96		11
154	53			0	0	0	0	0	0	0		11
155	9	Do5	C5	318	318	1	4	833	95	96		11.2
156	9	Sol5	G5	349	349	1	8	417	95	96		11.3
157	9	Fa5	F5	340	340	1	4	833	95	96		11.5
158	9	Mi5	E5	336	336	1	4	833	95	96		11.7
159	10	Re5	D5	327	327	1	4	833	95	96		11.9
160	8	Fa5	F5	340	340	0	0	0	95	96		11.9
161	9	Mi5	E5	336	336	1	16	208	95	96		11.95
162	9	Re5	D5	327	327	1	16	208	95	96		12
163	9	Do5	C5	318	318	1	4	833	95	96		12.2
164	9	Si4b2	B4b1	312	313	1	8	417	95	96		12.3
165	9	Re5	D5	327	327	1	16	208	95	96		12.35
166	9	Do5	C5	318	318	1	16	208	95	96		12.4
167	9	Mi5	E5	336	336	1	16	208	95	96		12.45
168	9	Re5	D5	327	327	1	16	208	95	96		12.5
169	9	Do5	C5	318	318	1	16	208	95	96		12.55
170	9	La4	A4	305	305	1	16	208	95	96		12.6
171	9	Si4b2	B4b1	312	313	1	16	208	95	96		12.65
172	9	Sol4	G4	296	296	1	16	208	95	96		12.7
173	9	La4	A4	305	305	1	4	833	95	96		12.9
174	9			-1	-1	1	8	417	100	0		13
175	53			0	0	0	0	0	0	0		13
176	54			0	0	0	0	0	0	0	neva@la4	13
177	9	Re5	D5	327	327	1	4	833	95	96	2. HANE 	13.2
178	9	Mi5	E5	336	336	1	16	208	95	96		13.25
179	9	Fa5#3	F5#4	343	344	1	16	208	95	96		13.3
180	9	Re5	D5	327	327	1	4	833	95	96		13.5
181	53			0	0	0	0	0	0	0		13.5
182	9	Mi5	E5	336	336	1	16	208	95	96		13.55
183	9	Fa5#3	F5#4	343	344	1	16	208	95	96		13.6
184	9	Mi5	E5	336	336	1	16	208	95	96		13.65
185	9	Fa5#3	F5#4	343	344	1	16	208	95	96		13.7
186	9	Sol5	G5	349	349	1	4	833	95	96		13.9
187	9	Fa5#3	F5#4	343	344	1	16	208	95	96		13.95
188	9	Mi5	E5	336	336	1	16	208	95	96		14
189	9	Re5	D5	327	327	1	4	833	95	96		14.2
190	53			0	0	0	0	0	0	0		14.2
191	55			0	0	0	0	0	0	0		14.2
192	9	La5	A5	358	358	1	8	417	95	96		14.3
193	9	La5	A5	358	358	1	16	208	95	96		14.35
194	9	Si5b5	B5b5	362	362	1	16	208	95	96		14.4
195	9	La5	A5	358	358	1	16	208	95	96		14.45
196	9	Sol5	G5	349	349	1	16	208	95	96		14.5
197	9	La5	A5	358	358	1	16	208	95	96		14.55
198	9	Sol5	G5	349	349	1	16	208	95	96		14.6
199	9	Fa5	F5	340	340	1	16	208	95	96		14.65
200	9	Mi5	E5	336	336	1	16	208	95	96		14.7
201	9	Re5	D5	327	327	1	4	833	95	96		14.9
202	53			0	0	0	0	0	0	0		14.9
203	9	Do6	C6	371	371	1	16	208	95	96		14.95
204	9	Si5b2	B5b1	365	366	1	16	208	95	96		15
205	9	La5	A5	358	358	1	4	833	95	96		15.2
206	9	Sol5	G5	349	349	1	8	417	95	96		15.3
207	9	Sol5	G5	349	349	1	16	208	95	96		15.35
208	9	La5	A5	358	358	1	16	208	95	96		15.4
209	9	Sol5	G5	349	349	1	16	208	95	96		15.45
210	9	Fa5	F5	340	340	1	16	208	95	96		15.5
211	9	Fa5	F5	340	340	1	16	208	95	96		15.55
212	9	Sol5	G5	349	349	1	16	208	95	96		15.6
213	9	Fa5	F5	340	340	1	16	208	95	96		15.65
214	9	Mi5	E5	336	336	1	16	208	95	96		15.7
215	9	Mi5	E5	336	336	1	16	208	95	96		15.75
216	9	Fa5	F5	340	340	1	16	208	95	96		15.8
217	9	Mi5	E5	336	336	1	16	208	95	96		15.85
218	9	Re5	D5	327	327	1	16	208	95	96		15.9
219	9	Do5	C5	318	318	1	16	208	95	96		15.95
220	9	Si4b2	B4b1	312	313	1	16	208	95	96		16
221	9	Do5	C5	318	318	1	4	833	95	96		16.2
222	53			0	0	0	0	0	0	0		16.2
223	9	Sol5	G5	349	349	1	8	417	95	96		16.3
224	9	Fa5	F5	340	340	1	4	833	95	96		16.5
225	9	Mi5	E5	336	336	1	4	833	95	96		16.7
226	10	Re5	D5	327	327	1	4	833	95	96		16.9
227	8	Fa5	F5	340	340	0	0	0	95	96		16.9
228	9	Mi5	E5	336	336	1	16	208	95	96		16.95
229	9	Re5	D5	327	327	1	16	208	95	96		17
230	9	Do5	C5	318	318	1	4	833	95	96		17.2
231	9	Si4b2	B4b1	312	313	1	8	417	95	96		17.3
232	9	Re5	D5	327	327	1	16	208	95	96		17.35
233	9	Do5	C5	318	318	1	16	208	95	96		17.4
234	9	Mi5	E5	336	336	1	16	208	95	96		17.45
235	9	Re5	D5	327	327	1	16	208	95	96		17.5
236	9	Do5	C5	318	318	1	16	208	95	96		17.55
237	9	La4	A4	305	305	1	16	208	95	96		17.6
238	9	Si4b2	B4b1	312	313	1	16	208	95	96		17.65
239	9	Sol4	G4	296	296	1	16	208	95	96		17.7
240	9	La4	A4	305	305	1	16	208	95	96		17.75
241	9	Si4b2	B4b1	312	313	1	16	208	95	96		17.8
242	9	Do5	C5	318	318	1	16	208	95	96		17.85
243	9	Re5	D5	327	327	1	16	208	95	96		17.9
244	9	Mi5	E5	336	336	1	16	208	95	96		17.95
245	9	Sol5	G5	349	349	1	16	208	95	96		18
246	53			0	0	0	0	0	0	0		18
247	9	Fa5	F5	340	340	1	4	833	95	96		18.2
248	9	Mi5	E5	336	336	1	8	417	95	96	TESLİM 	18.3
249	9	Fa5	F5	340	340	1	16	208	95	96		18.35
250	9	Sol5	G5	349	349	1	16	208	95	96		18.4
251	9	Fa5	F5	340	340	1	16	208	95	96		18.45
252	9	Mi5	E5	336	336	1	16	208	95	96		18.5
253	9	Fa5	F5	340	340	1	8	417	95	96		18.6
254	9	Sol5	G5	349	349	1	16	208	95	96		18.65
255	9	La5	A5	358	358	1	16	208	95	96		18.7
256	9	Sol5	G5	349	349	1	16	208	95	96		18.75
257	9	Fa5	F5	340	340	1	16	208	95	96		18.8
258	9	Mi5	E5	336	336	1	8	417	95	96		18.9
259	9			-1	-1	1	8	417	100	0		19
260	53			0	0	0	0	0	0	0		19
261	9	Mi5	E5	336	336	1	4	833	95	96		19.2
262	9	Re5	D5	327	327	1	8	417	95	96		19.3
263	9	Mi5	E5	336	336	1	16	208	95	96		19.35
264	9	Fa5	F5	340	340	1	16	208	95	96		19.4
265	9	Mi5	E5	336	336	1	16	208	95	96		19.45
266	9	Re5	D5	327	327	1	16	208	95	96		19.5
267	9	Mi5	E5	336	336	1	8	417	95	96		19.6
268	9	Fa5	F5	340	340	1	16	208	95	96		19.65
269	9	Sol5	G5	349	349	1	16	208	95	96		19.7
270	9	Fa5	F5	340	340	1	16	208	95	96		19.75
271	9	Mi5	E5	336	336	1	16	208	95	96		19.8
272	9	Re5	D5	327	327	1	8	417	95	96		19.9
273	9			-1	-1	1	8	417	100	0		20
274	53			0	0	0	0	0	0	0		20
275	9	Fa5	F5	340	340	1	16	208	95	96		20.05
276	9	Mi5	E5	336	336	1	16	208	95	96		20.1
277	9	Re5	D5	327	327	1	8	417	95	96		20.2
278	9	Do5	C5	318	318	1	16	208	95	96		20.25
279	9	Si4b2	B4b1	312	313	1	16	208	95	96		20.3
280	9	La4	A4	305	305	1	16	208	95	96		20.35
281	9	Si4b2	B4b1	312	313	1	16	208	95	96		20.4
282	9	La4	A4	305	305	1	16	208	95	96		20.45
283	9	Sol4	G4	296	296	1	16	208	95	96		20.5
284	9	Si4b2	B4b1	312	313	1	16	208	95	96		20.55
285	9	Do5	C5	318	318	1	16	208	95	96		20.6
286	9	Si4b2	B4b1	312	313	1	16	208	95	96		20.65
287	9	Do5	C5	318	318	1	16	208	95	96		20.7
288	9	Re5	D5	327	327	1	4	833	95	96		20.9
289	9	Mi5	E5	336	336	1	16	208	95	96		20.95
290	9	Sol5	G5	349	349	1	16	208	95	96		21
291	53			0	0	0	0	0	0	0		21
292	9	Fa5	F5	340	340	1	4	833	95	96		21.2
293	9	Mi5	E5	336	336	1	8	417	95	96		21.3
294	9	Fa5	F5	340	340	1	16	208	95	96		21.35
295	9	Sol5	G5	349	349	1	16	208	95	96		21.4
296	9	Fa5	F5	340	340	1	16	208	95	96		21.45
297	9	Mi5	E5	336	336	1	16	208	95	96		21.5
298	9	Fa5	F5	340	340	1	8	417	95	96		21.6
299	9	Sol5	G5	349	349	1	16	208	95	96		21.65
300	9	La5	A5	358	358	1	16	208	95	96		21.7
301	9	Sol5	G5	349	349	1	16	208	95	96		21.75
302	9	Fa5	F5	340	340	1	16	208	95	96		21.8
303	9	Mi5	E5	336	336	1	8	417	95	96		21.9
304	9			-1	-1	1	8	417	100	0		22
305	53			0	0	0	0	0	0	0		22
306	9	Mi5	E5	336	336	1	4	833	95	96		22.2
307	9	Re5	D5	327	327	1	8	417	95	96		22.3
308	9	Mi5	E5	336	336	1	16	208	95	96		22.35
309	9	Fa5	F5	340	340	1	16	208	95	96		22.4
310	9	Mi5	E5	336	336	1	16	208	95	96		22.45
311	9	Re5	D5	327	327	1	16	208	95	96		22.5
312	9	Mi5	E5	336	336	1	8	417	95	96		22.6
313	9	Fa5	F5	340	340	1	16	208	95	96		22.65
314	9	Sol5	G5	349	349	1	16	208	95	96		22.7
315	9	Fa5	F5	340	340	1	16	208	95	96		22.75
316	9	Mi5	E5	336	336	1	16	208	95	96		22.8
317	9	Re5	D5	327	327	1	8	417	95	96		22.9
318	9			-1	-1	1	8	417	100	0		23
319	53			0	0	0	0	0	0	0		23
320	9	Fa5	F5	340	340	1	16	208	95	96		23.05
321	9	Mi5	E5	336	336	1	16	208	95	96		23.1
322	9	Re5	D5	327	327	1	8	417	95	96		23.2
323	9	Do5	C5	318	318	1	16	208	95	96		23.25
324	9	Si4b2	B4b1	312	313	1	16	208	95	96		23.3
325	9	La4	A4	305	305	1	16	208	95	96		23.35
326	9	Si4b2	B4b1	312	313	1	16	208	95	96		23.4
327	9	La4	A4	305	305	1	16	208	95	96		23.45
328	9	Sol4	G4	296	296	1	16	208	95	96		23.5
329	9	Si4b2	B4b1	312	313	1	16	208	95	96		23.55
330	9	Do5	C5	318	318	1	16	208	95	96		23.6
331	9	Si4b2	B4b1	312	313	1	16	208	95	96		23.65
332	9	Do5	C5	318	318	1	16	208	95	96		23.7
333	9	Re5	D5	327	327	1	4	833	95	96		23.9
334	9	Mi5	E5	336	336	1	8	417	95	96		24
335	53			0	0	0	0	0	0	0		24
336	9	Do5	C5	318	318	1	4	833	95	96		24.2
337	9	Sol5	G5	349	349	1	8	417	95	96		24.3
338	9	Fa5	F5	340	340	1	4	833	95	96		24.5
339	9	Mi5	E5	336	336	1	4	833	95	96		24.7
340	10	Re5	D5	327	327	1	4	833	95	96		24.9
341	8	Fa5	F5	340	340	0	0	0	95	96		24.9
342	9	Mi5	E5	336	336	1	16	208	95	96		24.95
343	9	Re5	D5	327	327	1	16	208	95	96		25
344	9	Do5	C5	318	318	1	4	833	95	96		25.2
345	9	Si4b2	B4b1	312	313	1	8	417	95	96		25.3
346	9	Re5	D5	327	327	1	16	208	95	96		25.35
347	9	Do5	C5	318	318	1	16	208	95	96		25.4
348	9	Mi5	E5	336	336	1	16	208	95	96		25.45
349	9	Re5	D5	327	327	1	16	208	95	96		25.5
350	9	Do5	C5	318	318	1	16	208	95	96		25.55
351	9	La4	A4	305	305	1	16	208	95	96		25.6
352	9	Si4b2	B4b1	312	313	1	16	208	95	96		25.65
353	9	Sol4	G4	296	296	1	16	208	95	96		25.7
354	9	La4	A4	305	305	1	4	833	95	96		25.9
355	9			-1	-1	1	8	417	100	0		26
356	53			0	0	0	0	0	0	0		26
357	54			0	0	0	0	0	0	0	tahir@la4	26
358	9	La5	A5	358	358	1	4	833	95	96	3. HANE 	26.2
359	9	Sol5	G5	349	349	1	8	417	95	96		26.3
360	9	La5	A5	358	358	1	4	833	95	96		26.5
361	9	Si5b2	B5b1	365	366	1	8	417	95	96		26.6
362	9	Do6	C6	371	371	1	8	417	95	96		26.7
363	9	La5	A5	358	358	1	4	833	95	96		26.9
364	9	Sol5	G5	349	349	1	8	417	95	96		27
365	9	Fa5#3	F5#4	343	344	1	4	833	95	96		27.2
366	53			0	0	0	0	0	0	0		27.2
367	9	Mi5	E5	336	336	1	16	208	95	96		27.25
368	9	Fa5#3	F5#4	343	344	1	16	208	95	96		27.3
369	9	Sol5	G5	349	349	1	8	417	95	96		27.4
370	9	Fa5#3	F5#4	343	344	1	16	208	95	96		27.45
371	9	Mi5	E5	336	336	1	16	208	95	96		27.5
372	9	La5	A5	358	358	1	8	417	95	96		27.6
373	9	Sol5	G5	349	349	1	16	208	95	96		27.65
374	9	Fa5#3	F5#4	343	344	1	16	208	95	96		27.7
375	9	La5	A5	358	358	1	16	208	95	96		27.75
376	9	Sol5	G5	349	349	1	16	208	95	96		27.8
377	9	Fa5#3	F5#4	343	344	1	16	208	95	96		27.85
378	9	Mi5	E5	336	336	1	16	208	95	96		27.9
379	9	Re5	D5	327	327	1	8	417	95	96		28
380	53			0	0	0	0	0	0	0		28
381	9	Re5	D5	327	327	1	16	208	95	96		28.05
382	9	Mi5	E5	336	336	1	16	208	95	96		28.1
383	9	Re5	D5	327	327	1	8	417	95	96		28.2
384	9	Do5	C5	318	318	1	16	208	95	96		28.25
385	9	Si4b2	B4b1	312	313	1	16	208	95	96		28.3
386	9	Do5	C5	318	318	1	8	417	95	96		28.4
387	9	Si4b2	B4b1	312	313	1	8	417	95	96		28.5
388	9	La5	A5	358	358	1	16	208	95	96		28.55
389	9	Sol5	G5	349	349	1	16	208	95	96		28.6
390	9	Fa5#3	F5#4	343	344	1	16	208	95	96		28.65
391	9	Mi5	E5	336	336	1	16	208	95	96		28.7
392	9	Re5	D5	327	327	1	4	833	95	96		28.9
393	9	Mi5	E5	336	336	1	8	417	95	96		29
394	53			0	0	0	0	0	0	0		29
395	55			0	0	0	0	0	0	0		29
396	9	Do5	C5	318	318	1	4	833	95	96		29.2
397	9	Sol5	G5	349	349	1	8	417	95	96		29.3
398	9	Fa5	F5	340	340	1	4	833	95	96		29.5
399	9	Mi5	E5	336	336	1	4	833	95	96		29.7
400	10	Re5	D5	327	327	1	4	833	95	96		29.9
401	8	Fa5	F5	340	340	0	0	0	95	96		29.9
402	9	Mi5	E5	336	336	1	16	208	95	96		29.95
403	9	Re5	D5	327	327	1	16	208	95	96		30
404	9	Do5	C5	318	318	1	4	833	95	96		30.2
405	9	Si4b2	B4b1	312	313	1	8	417	95	96		30.3
406	9	Re5	D5	327	327	1	16	208	95	96		30.35
407	9	Do5	C5	318	318	1	16	208	95	96		30.4
408	9	Mi5	E5	336	336	1	16	208	95	96		30.45
409	9	Re5	D5	327	327	1	16	208	95	96		30.5
410	9	Do5	C5	318	318	1	16	208	95	96		30.55
411	9	La4	A4	305	305	1	16	208	95	96		30.6
412	9	Si4b2	B4b1	312	313	1	16	208	95	96		30.65
413	9	Sol4	G4	296	296	1	16	208	95	96		30.7
414	9	La4	A4	305	305	1	16	208	95	96		30.75
415	9	Si4b2	B4b1	312	313	1	16	208	95	96		30.8
416	9	Do5	C5	318	318	1	16	208	95	96		30.85
417	9	Re5	D5	327	327	1	16	208	95	96		30.9
418	9	Mi5	E5	336	336	1	16	208	95	96		30.95
419	9	Sol5	G5	349	349	1	16	208	95	96		31
420	53			0	0	0	0	0	0	0		31
421	9	Fa5	F5	340	340	1	4	833	95	96		31.2
422	9	Mi5	E5	336	336	1	8	417	95	96	TESLİM 	31.3
423	9	Fa5	F5	340	340	1	16	208	95	96		31.35
424	9	Sol5	G5	349	349	1	16	208	95	96		31.4
425	9	Fa5	F5	340	340	1	16	208	95	96		31.45
426	9	Mi5	E5	336	336	1	16	208	95	96		31.5
427	9	Fa5	F5	340	340	1	8	417	95	96		31.6
428	9	Sol5	G5	349	349	1	16	208	95	96		31.65
429	9	La5	A5	358	358	1	16	208	95	96		31.7
430	9	Sol5	G5	349	349	1	16	208	95	96		31.75
431	9	Fa5	F5	340	340	1	16	208	95	96		31.8
432	9	Mi5	E5	336	336	1	8	417	95	96		31.9
433	9			-1	-1	1	8	417	100	0		32
434	53			0	0	0	0	0	0	0		32
435	9	Mi5	E5	336	336	1	4	833	95	96		32.2
436	9	Re5	D5	327	327	1	8	417	95	96		32.3
437	9	Mi5	E5	336	336	1	16	208	95	96		32.35
438	9	Fa5	F5	340	340	1	16	208	95	96		32.4
439	9	Mi5	E5	336	336	1	16	208	95	96		32.45
440	9	Re5	D5	327	327	1	16	208	95	96		32.5
441	9	Mi5	E5	336	336	1	8	417	95	96		32.6
442	9	Fa5	F5	340	340	1	16	208	95	96		32.65
443	9	Sol5	G5	349	349	1	16	208	95	96		32.7
444	9	Fa5	F5	340	340	1	16	208	95	96		32.75
445	9	Mi5	E5	336	336	1	16	208	95	96		32.8
446	9	Re5	D5	327	327	1	8	417	95	96		32.9
447	9			-1	-1	1	8	417	100	0		33
448	53			0	0	0	0	0	0	0		33
449	9	Fa5	F5	340	340	1	16	208	95	96		33.05
450	9	Mi5	E5	336	336	1	16	208	95	96		33.1
451	9	Re5	D5	327	327	1	8	417	95	96		33.2
452	9	Do5	C5	318	318	1	16	208	95	96		33.25
453	9	Si4b2	B4b1	312	313	1	16	208	95	96		33.3
454	9	La4	A4	305	305	1	16	208	95	96		33.35
455	9	Si4b2	B4b1	312	313	1	16	208	95	96		33.4
456	9	La4	A4	305	305	1	16	208	95	96		33.45
457	9	Sol4	G4	296	296	1	16	208	95	96		33.5
458	9	Si4b2	B4b1	312	313	1	16	208	95	96		33.55
459	9	Do5	C5	318	318	1	16	208	95	96		33.6
460	9	Si4b2	B4b1	312	313	1	16	208	95	96		33.65
461	9	Do5	C5	318	318	1	16	208	95	96		33.7
462	9	Re5	D5	327	327	1	4	833	95	96		33.9
463	9	Mi5	E5	336	336	1	16	208	95	96		33.95
464	9	Sol5	G5	349	349	1	16	208	95	96		34
465	53			0	0	0	0	0	0	0		34
466	9	Fa5	F5	340	340	1	4	833	95	96		34.2
467	9	Mi5	E5	336	336	1	8	417	95	96		34.3
468	9	Fa5	F5	340	340	1	16	208	95	96		34.35
469	9	Sol5	G5	349	349	1	16	208	95	96		34.4
470	9	Fa5	F5	340	340	1	16	208	95	96		34.45
471	9	Mi5	E5	336	336	1	16	208	95	96		34.5
472	9	Fa5	F5	340	340	1	8	417	95	96		34.6
473	9	Sol5	G5	349	349	1	16	208	95	96		34.65
474	9	La5	A5	358	358	1	16	208	95	96		34.7
475	9	Sol5	G5	349	349	1	16	208	95	96		34.75
476	9	Fa5	F5	340	340	1	16	208	95	96		34.8
477	9	Mi5	E5	336	336	1	8	417	95	96		34.9
